Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,0.724226667708,0.767362434359,0.798837629676,0.769122494091,0.734131331685,0.761350888,0.996797059127,0.954627211931,0.911862193645,0.925862971028,0.85716872011,0.792882334784,0.805239024329,0.771156067211,0.788004551608
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,0.170631606106,0.18075178794,0.209313644335,0.209288505397,0.20905517461,0.199283797604,0.191852102164,0.185715222306,0.18256697626,0.162621756854,0.154515870788,0.161924733319,0.153329062482,0.140254906194,0.125839057597
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,6.913818426354,7.203869082609,7.653122208625,7.234757320131,7.549717811917,6.859472326717,4.322295746298,5.418355660899,4.173827481112,4.028375823136,4.453311183514,4.671990252908,3.51736062527,3.370621897102,3.708513477523
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",0.149957394736,0.13924347672,0.138906645618,0.124221322704,0.13555397428,0.147733246195,0.153259728025,0.152407488845,0.162446994786,0.169149034285,0.20527561068,0.148159168541,0.142054190868,0.130119653663,0.120235310261
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",0.36600509394,0.335210781954,0.30440119389,0.275781890264,0.243347144332,0.215875068175,0.221953390592,0.218925614386,0.20328123231,0.22170926966,0.198158664731,0.181376954186,0.16960817965,0.1456432776,0.115847042349
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,0.324628824401,0.2890941642,0.283822903577,0.255796334013,0.23844115458,0.233389072042,0.269285428498,0.254620485975,0.272178630175,0.249333021356,0.208837561035,0.203435939666,0.192436220207,0.210590800768,0.202792658638
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,67.492517853517,67.331027979709,68.082852461142,67.401609253566,66.528562166658,66.620444541467,69.478234849242,69.551537347886,69.391698853432,70.022502915352,69.967598631244,69.148679842958,70.450711537463,70.17869663386,70.662828722485
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,8.002672450596,8.093913393775,8.493635655186,8.439514324396,8.59218717248,8.572116719762,8.553053254297,9.389748697309,9.851967834224,10.237652864893,10.140649830105,10.688487792596,11.11442350181,11.219628046789,12.595208744482
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,11.965744795639,12.040068866544,12.455131198732,12.729377275419,11.623250510499,11.768521033691,11.68629037951,11.079201434369,11.359245087645,11.355066629518,11.749746993448,12.360827371274,13.097877163036,12.757354958576,11.949439751993
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",7.988679433637,7.734207363071,7.604664950551,7.38831943909,7.300668082788,6.726787581662,6.863786815017,7.067027818347,7.229280313911,7.340915714756,7.415162481005,7.108324287468,7.128579195037,7.058565204331,7.15209804754
