Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",0.823414839256,0.790235288467,0.907185520191,0.8018629199,0.9345326989,0.969775261277,0.901360330641,0.883563683397,0.960813450823,0.841190646179,0.784837838511,0.820397800473,0.781763411085,0.868471190447,0.854232231057
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,0.013710524074,0.012468812965,0.011424104382,0.011953244238,0.012152516247,0.011309364884,0.01231092329,0.01260963272,0.01276059504,0.013137838299,0.012339862162,0.012081650345,0.012130369763,0.01274874235,0.012968871159
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",2.125698824855,1.984380694602,1.957229981373,2.10442631298,2.218141612669,2.061434130643,1.945860697015,2.045541524148,2.220279425786,2.360205351227,2.277721144383,2.23111825831,2.185959567978,2.194346815458,2.256420027368
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,5.957086273667,5.56948383835,5.287903851696,5.282878123775,5.251961432428,5.410159737465,5.796048115061,5.415334649704,5.122417768982,4.774306179821,4.648346569222,4.562160531743,4.771424762055,4.576605592876,4.303663432813
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,2.335417676313,2.251621100445,2.322474918621,2.4760586574,2.572220936869,2.372847925132,2.490085430741,2.446484414353,2.49325576573,2.27308787388,2.153777534377,2.220046450672,2.026765804751,1.868197838009,1.876677042341
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",0.234215879545,0.220776611776,0.210737009521,0.215867850728,0.223777911946,0.218113571051,0.225518510335,0.218198985127,0.203051097199,0.197607107809,0.197200701911,0.186446450484,0.184651487056,0.183732716247,0.177925464288
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,2.098492240514,2.427242745562,2.144734945166,2.028512367276,2.083261961908,2.207550028747,2.014544212406,1.67110892978,1.663341185734,1.606828126567,1.518003437974,1.266689620481,1.526284618273,1.648602115417,1.764681262879
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,3.87690817222,3.922567109146,4.029007995247,4.047957636066,4.207973231821,4.123828546281,4.38444873476,4.136209720353,4.013916062077,3.9608819906,3.940418349064,3.993688841361,3.890162939488,3.869846112672,3.646575824645
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",5.13118615112,4.919981606511,4.898015691514,4.620249602236,4.58670073886,4.654332491661,5.131087842344,5.138314344892,4.922014957594,4.789236520047,4.741077089971,4.615984989495,4.677976391423,4.451551587726,4.176537909422
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Total<C1>,72.842753604808,77.124776714718,80.299844944634,84.00533010333,85.845619145942,87.69961052168,83.094801639006,87.496040471006,92.200389955754,96.556469777,100,102.435618375229,107.231843223146,111.285966675747,116.168772574755
