Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Total<C1>,70.129203602367,73.228669972937,75.007325375554,79.91634684107,86.971814586501,87.344956681092,82.891760213782,88.071276223836,91.965074905383,97.040556955714,100,110.541631894797,114.671237104632,125.175585804811,129.831697446109
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias<C1>,72.375185982177,71.335088651161,76.84300807415,79.121858795757,83.087951930845,90.30627472026,85.492564976513,89.63079735569,95.01837334741,99.730939594749,100,107.027932604378,110.13789569264,113.688535795913,119.260945544529
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",72.375185982177,71.335088651161,76.84300807415,79.121858795757,83.087951930845,90.30627472026,85.492564976513,89.63079735569,95.01837334741,99.730939594749,100,107.027932604378,110.13789569264,113.688535795913,119.260945544529
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,63.114628480259,66.886845724605,68.39794306753,76.226673509889,87.54813867986,83.340561151914,80.045237686079,87.168361379626,89.579115948368,95.856758726402,100,118.492055099053,120.377611972038,128.250876045522,130.489851263362
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,60.655093110737,58.592909678327,52.009096149389,54.237177341238,63.427616083862,54.147939203176,60.121942281446,54.082372446908,52.713493083797,56.046700962108,100,101.041540798964,82.54636718572,76.141723236977,78.193209978032
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,60.655093110737,58.592909678327,52.009096149389,54.237177341238,63.427616083862,54.147939203176,60.121942281446,54.082372446908,52.713493083797,56.046700962108,100,101.041540798964,82.54636718572,76.141723236977,78.193209978032
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",57.838597996168,62.196717467037,67.337439328065,80.461399843865,86.262454524977,85.299032026142,86.594935185557,92.9845037784,97.246273285218,98.430243860293,100,115.22560857075,117.947321486428,117.343379237778,122.815193209063
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,79.072263348106,83.861390220152,82.070004351671,91.091566315157,102.166609307651,96.172938637869,103.474189647377,94.654703333726,94.889035064903,102.36547719504,100,112.297856313479,105.48457780091,118.191439441237,117.202462633583
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,55.352038688946,58.730683203195,61.968543527738,69.17453968323,80.826494265772,77.531416896973,68.602271193771,84.005553197478,87.534929203907,93.427192876591,100,122.072827980657,128.737560746732,134.762704692934,138.52477270503
