Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,1.675278656276,1.665840446715,1.48904245057,1.472366760078,1.444183875077,1.443797960496,1.452531685459,1.083585275602,1.228882808226,1.307338747557,1.581330159235,1.257402088495,1.342045594686,1.420966376324,1.394410894135
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,2.470206437556,2.489522722612,2.352828912174,2.337673487315,2.19576841952,2.081987010913,2.306990862402,2.216694316039,2.210368102523,2.243953799543,2.248752745959,2.249914100512,2.213281241834,2.206608260636,2.167106168547
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",3.964024321823,3.963281599641,3.633574733587,3.603360998542,3.461283319945,3.254435389601,3.636693186977,3.561219251695,3.33294608395,3.485337591148,3.476792809174,3.49370864101,3.68072699541,3.706642295789,3.637509149936
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Total<C1>,82.743064781012,86.660369344989,92.234318484743,95.006320040879,98.048862804377,102.136174260882,92.920721236729,94.71172958513,96.519140978538,98.5482929039,100,101.1218756408,103.670687932901,103.679531411074,103.664357125847
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias<C1>,101.968013193832,113.926495978256,103.336589446395,105.222370769868,115.721537006881,116.136842737253,113.082130506709,121.9700112474,108.451975300663,109.115451528452,100,122.603440144556,111.591215215206,120.168075820846,114.978903907607
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",101.968013193832,113.926495978256,103.336589446395,105.222370769868,115.721537006881,116.136842737253,113.082130506709,121.9700112474,108.451975300663,109.115451528452,100,122.603440144556,111.591215215206,120.168075820846,114.978903907607
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,86.455787826316,91.931027673227,102.970226339789,106.005201177818,109.698599716493,118.835620903508,102.737047202958,100.132120861788,98.991988680816,99.283813964123,100,99.820924165795,100.85640552767,98.253063019493,94.750343378236
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,75.803383706551,81.051026918166,89.642542339272,96.461516896578,98.098058175315,91.582790147691,91.635613104615,85.944566607944,82.778799028081,93.242412055259,100,93.61098403099,79.655878838004,67.222382416763,53.806205297657
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,75.336436192763,80.760481240508,89.303032454818,96.216946554283,97.785697638294,91.207871528581,91.481488232864,85.759894548978,82.604803852723,93.209577014711,100,93.519441041558,79.413021111463,66.874413949897,53.399333727589
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,140.294689381463,121.179027511542,136.533113744972,130.239747293393,141.23896433489,143.363751721159,112.922190123923,111.450093145063,106.809714085154,97.777342800832,100,106.254218526418,113.197575528497,115.281190096925,110.000269985691
