Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,1.947177748573,1.897097059843,1.783486458569,1.97383206744,1.991808859088,1.909106698138,1.788430781781,1.632539323865,1.45836662226,1.567420259861,1.612112952229,1.496154746699,1.488464986666,1.548808634158,1.627802260681
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",0.073766428638,0.071070914851,0.065596365488,0.066602873449,0.069645793199,0.06709198302,0.063098031164,0.061629267741,0.058479370368,0.058121770386,0.061522154566,0.058747696584,0.061649569977,0.067338316253,0.072108738117
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,1.524929603347,1.513926271131,1.361335292196,1.428303088788,1.219737451346,1.176097801287,1.028693837283,0.953245600328,0.932942873746,1.051645730812,0.983197740079,0.915327799726,0.937178889112,0.932304591733,1.025099707941
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,1.285693389758,1.21739140303,1.093577688512,1.126600419067,1.250609164223,1.152788386084,1.100246449319,1.099985126623,1.061645473904,1.022418977946,1.079749901832,1.115175720254,1.164988398164,1.218241239618,1.238669476309
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",3.031780104513,2.861171233801,2.953720413216,2.690402266094,2.809544335945,2.789192792407,2.621192681493,2.4228648128,2.254064303144,2.254961358763,2.29053828643,2.198378473884,2.249261029479,2.475050175366,2.630147987478
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Total<C1>,67.715372991158,70.668912000248,76.058215278248,80.43477770429,82.018782442632,85.834287832211,89.580724847644,94.831136177392,99.299697167705,101.874110803296,100,101.661271213594,100.982566630615,95.725658702667,90.980205027668
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias<C1>,102.465113223116,114.942428243177,101.187407197809,108.992014650057,97.227057046923,95.628854701971,92.393870897957,94.118739139749,89.923675238647,101.290175110994,100,98.93004184583,100.95087641082,102.361594794743,108.966668303755
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",102.465113223116,114.942428243177,101.187407197809,108.992014650057,97.227057046923,95.628854701971,92.393870897957,94.118739139749,89.923675238647,101.290175110994,100,98.93004184583,100.95087641082,102.361594794743,108.966668303755
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,64.667200425522,67.510886189226,74.115131873643,78.772951744196,80.462192584258,84.903569784918,91.922049175534,97.950392330436,102.542964662064,104.110181596378,100,101.888433509402,99.419402891581,92.408047332329,85.633135515544
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,59.154653314436,62.678892858237,69.661553019813,75.310031815217,80.318890432239,84.492751133142,93.504602901959,100.868072737622,104.414263491007,105.629010912921,100,103.7853845005,103.230260255491,98.295659920527,91.700293637467
